Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Hillebrand et al. (2021)	cobble/boulder	Hill2021-36	Hill2021-C	13-HAT-137-UM	-79.94852	155.49588	1500	5	2.5	0.99900	149050	4135	07KNSTD	1074491	38835	KNSTD	2013	7643	641	7885	871	7184	486	200	7510	651	272	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-37	Hill2021-C	13-HAT-138-UM	-79.94852	155.49588	1499	6	2.5	0.99900	148647	5369	07KNSTD	1192009	60197	KNSTD	2013	7687	669	8825	1025	7225	517	261	8386	785	425	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-38	Hill2021-C	13-HAT-140-UM	-79.94825	155.49541	1514	5	2.5	0.99900	143451	4777	07KNSTD	0	0	0	2013	7275	625	-	-	6843	480	228	-	-	-	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-39	Hill2021-D	14-HAT-001-DH	-79.85766	159.08361	876.7	4.75	2.65	0.99747	2304195	48226	07KNSTD	0	0	0	2014	209384	18039	-	-	204350	13992	4503	-	-	-	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-40	Hill2021-E	14-HAT-008-DH	-79.83759	159.23672	385	5.5	2.65	0.99660	250285	6658	07KNSTD	0	0	0	2014	34560	2906	-	-	34604	2341	929	-	-	-	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-41	Hill2021-E	14-HAT-009-DH	-79.83779	159.23359	376.9	4	2.65	0.99659	1399468	35873	07KNSTD	0	0	0	2014	200495	17515	-	-	200762	14085	5413	-	-	-	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-42	Hill2021-E	14-HAT-011-DH	-79.83724	159.22410	389.7	4	2.65	0.99735	54375	1306	07KNSTD	0	0	0	2014	7329	606	-	-	7315	484	176	-	-	-	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-43	Hill2021-E	14-HAT-030-DH	-79.83676	159.17842	450.1	6.5	2.65	0.99708	140130	3465	07KNSTD	0	0	0	2014	18234	1516	-	-	18219	1214	453	-	-	-	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-44	Hill2021-F	14-HAT-012-DH	-79.89907	159.13856	341.4	7	2.63	0.99909	28797	730	07KNSTD	0	0	0	2014	4156	345	-	-	4162	277	106	-	-	-	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-45	Hill2021-F	14-HAT-014-DH	-79.89914	159.13362	333.8	6	2.76	0.99818	24802	732	07KNSTD	0	0	0	2014	3589	303	-	-	3561	243	105	-	-	-	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-46	Hill2021-F	14-HAT-015-DH	-79.89931	159.13302	327.3	5.5	2.69	0.99309	24722	721	07KNSTD	0	0	0	2014	3599	303	-	-	3572	244	104	-	-	-	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-47	Hill2021-F	14-HAT-016-DH	-79.89994	159.13287	303.4	7	2.67	0.99104	18833	567	07KNSTD	0	0	0	2014	2846	241	-	-	2805	192	85	-	-	-	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-48	Hill2021-F	14-HAT-017-DH	-79.89994	159.13287	303.4	4.5	2.62	0.99550	21120	662	07KNSTD	0	0	0	2014	3112	265	-	-	3072	212	96	-	-	-	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-49	Hill2021-F	14-HAT-022-DH	-79.89873	159.10245	376.8	6	2.58	0.99905	35253	897	07KNSTD	0	0	0	2014	4872	405	-	-	4896	327	125	-	-	-	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-50	Hill2021-F	14-HAT-024-DH	-79.89827	159.09121	413.1	4.5	2.62	0.99834	40211	1288	07KNSTD	0	0	0	2014	5309	453	-	-	5331	371	171	-	-	-	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-51	Hill2021-F	14-HAT-032-DH	-79.90332	159.13686	279.9	5	2.66	0.99883	2062	246	07KNSTD	0	0	0	2014	311	45	-	-	311	42	37	-	-	-	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-52	Hill2021-G	14-HAT-040-MV	-80.07939	156.16582	1263.6	2.5	2.5	0.99110	155460	3345	07KNSTD	1145916	48442	KNSTD	2014	9541	783	10068	1136	9092	594	196	9736	872	414	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-53	Hill2021-G	14-HAT-041-MV	-80.07938	156.16663	1265.8	2.5	2.5	0.99221	202741	4833	07KNSTD	0	0	0	2014	12416	1028	-	-	11872	786	284	-	-	-	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-54	Hill2021-G	14-HAT-042-MV	-80.07918	156.17209	1269.9	3	2.5	0.99205	148358	3177	07KNSTD	1082262	50886	KNSTD	2014	9083	745	9484	1088	8639	564	185	9170	842	433	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-55	Hill2021-G	14-HAT-044-MV	-80.07903	156.17661	1271	3	2.5	0.99071	172648	3667	07KNSTD	1170379	39838	KNSTD	2014	10580	868	10265	1129	10084	658	215	9930	853	340	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-56	Hill2021-G	14-HAT-045-MV	-80.07822	156.12726	1247.4	3.5	2.65	0.99550	514913	8594	07KNSTD	0	0	0	2014	32369	2635	-	-	31051	1996	522	-	-	-	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-57	Hill2021-G	14-HAT-046-MV	-80.07795	156.12637	1247.8	3.5	2.5	0.99524	133114	2851	07KNSTD	963446	37463	KNSTD	2014	8304	681	8600	959	7909	517	170	8308	730	324	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-58	Hill2021-G	14-HAT-050-MV	-80.07715	156.16058	1233.9	4	2.5	0.99442	118820	2561	07KNSTD	0	0	0	2014	7531	618	-	-	7223	472	156	-	-	-	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-59	Hill2021-G	14-HAT-052-MV	-80.07594	156.16550	1219.8	2.5	2.5	0.99294	147747	3645	07KNSTD	0	0	0	2014	9385	779	-	-	8973	597	222	-	-	-	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-60	Hill2021-G	14-HAT-053-MV	-80.07577	156.16642	1214.7	6	2.5	0.99325	102303	2229	07KNSTD	0	0	0	2014	6696	550	-	-	6457	422	141	-	-	-	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-61	Hill2021-G	14-HAT-056-MV	-80.07317	156.17001	1183.4	3	2.5	0.99231	94091	2033	07KNSTD	0	0	0	2014	6183	507	-	-	5973	390	129	-	-	-	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-62	Hill2021-G	14-HAT-057-MV	-80.07303	156.17206	1178.7	5.5	2.5	0.99221	90707	2178	07KNSTD	0	0	0	2014	6100	504	-	-	5902	391	142	-	-	-	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-63	Hill2021-G	14-HAT-059-MV	-80.07095	156.17406	1156.2	2	2.5	0.99289	169568	3829	07KNSTD	0	0	0	2014	11320	933	-	-	10910	717	247	-	-	-	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-64	Hill2021-H	14-HAT-048-MV	-80.05866	156.29645	1361.8	3.5	2.5	0.99648	229450	4565	07KNSTD	0	0	0	2014	13040	1066	-	-	12368	803	247	-	-	-	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-65	Hill2021-H	14-HAT-060-MV	-80.05932	156.28334	1334.5	1.5	2.5	0.99838	189934	3640	07KNSTD	0	0	0	2014	10840	884	-	-	10265	664	197	-	-	-	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-66	Hill2021-H	14-HAT-063-MV	-80.05823	156.28662	1316.5	2	2.5	0.99320	133201	5271	07KNSTD	0	0	0	2014	7778	689	-	-	7385	542	293	-	-	-	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-67	Hill2021-H	14-HAT-065-MV	-80.05791	156.28536	1302	4	2.65	0.99608	215240	6663	07KNSTD	1507212	51516	KNSTD	2014	12919	1100	12958	1428	12321	852	383	12547	1080	432	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-68	Hill2021-H	14-HAT-066-MV	-80.05748	156.27967	1310.4	2	2.5	0.99910	239279	5799	07KNSTD	0	0	0	2014	13982	1159	-	-	13314	884	324	-	-	-	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-69	Hill2021-H	14-HAT-067-MV	-80.05753	156.27868	1307.3	2	2.5	0.99831	179303	3845	07KNSTD	0	0	0	2014	10503	862	-	-	9972	652	214	-	-	-	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-70	Hill2021-I	14-HAT-068-MV	-80.04510	156.12618	1227.4	2	2.5	0.98846	93414	2017	07KNSTD	0	0	0	2014	5895	483	-	-	5675	371	123	-	-	-	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-71	Hill2021-I	14-HAT-069-MV	-80.04499	156.12692	1223.3	8	2.5	0.98908	87323	2965	07KNSTD	0	0	0	2014	5785	498	-	-	5586	393	190	-	-	-	-
Hillebrand et al. (2021)	cobble/boulder	Hill2021-72	Hill2021-I	14-HAT-070-MV	-80.04627	156.10858	1340.8	2.5	2.5	0.98891	139888	3045	07KNSTD	984083	40353	KNSTD	2014	8075	663	8128	912	7638	500	167	7802	693	321	-

Reference:
Hillebrand TR, Stone JO, Koutnik M, King C, Conway H, Hall B, Nichols K, Goehring B, Gillespie MK, 2021. Holocene thinning of Darwin and Hatherton glaciers, Antarctica, and implications for grounding-line retreat in the Ross Sea. The Cryosphere 15, 3329-3354.

Data comments:
All sample data present in publication.
Group ID based on sample location and geomorphology. 26 samples grouped with Joy et al. (2014) samples.

expage.github.io - data from expage-202306
