Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Corbett et al. (2021)	cobble	Corb2021-74	Corb2021-K	GU046	72.61897	-53.57622	825	5	2.65	1	434	138	07KNSTD	0	0	0	2018	-	-	-	-	51	16	16	-	-	-	-
Corbett et al. (2021)	cobble	Corb2021-75	Corb2021-K	GU048	72.61897	-53.57622	825	5	2.65	1	417	294	07KNSTD	0	0	0	2018	-	-	-	-	49	35	35	-	-	-	-
Corbett et al. (2021)	cobble	Corb2021-76	Corb2021-K	GU051	72.61897	-53.57622	825	5	2.65	1	1469	284	07KNSTD	0	0	0	2018	-	-	-	-	164	33	32	-	-	-	-
Corbett et al. (2021)	cobble	Corb2021-77	Corb2021-K	GU054	72.61897	-53.57622	825	5	2.65	1	1089	158	07KNSTD	0	0	0	2018	-	-	-	-	123	19	18	-	-	-	-
Corbett et al. (2021)	cobble	Corb2021-78	Corb2021-K	GU058	72.61897	-53.57622	825	5	2.65	1	980	144	07KNSTD	0	0	0	2018	-	-	-	-	111	17	16	-	-	-	-
Corbett et al. (2021)	cobble	Corb2021-79	Corb2021-L	GU059	72.71312	-54.17675	318	5	2.65	1	618	124	07KNSTD	0	0	0	2018	-	-	-	-	113	23	23	-	-	-	-
Corbett et al. (2021)	cobble	Corb2021-80	Corb2021-L	GU070	72.71312	-54.17675	318	5	2.65	1	1225	132	07KNSTD	0	0	0	2018	-	-	-	-	214	26	23	-	-	-	-
Corbett et al. (2021)	cobble	Corb2021-81	Corb2021-L	GU075	72.71312	-54.17675	318	5	2.65	1	310	145	07KNSTD	0	0	0	2018	-	-	-	-	59	28	27	-	-	-	-
Corbett et al. (2021)	cobble	Corb2021-82	Corb2021-L	GU087	72.71022	-54.17429	299	5	2.65	1	2684	148	07KNSTD	0	0	0	2018	-	-	-	-	453	35	25	-	-	-	-
Corbett et al. (2021)	cobble	Corb2021-83	Corb2021-L	GU089	72.71022	-54.17429	299	5	2.65	1	147	117	07KNSTD	0	0	0	2018	-	-	-	-	28	23	23	-	-	-	-
Corbett et al. (2021)	cobble	Corb2021-84	Corb2021-M	GU115	72.35545	-53.52958	49	5	2.65	1	943	123	07KNSTD	0	0	0	2018	-	-	-	-	215	30	28	-	-	-	-
Corbett et al. (2021)	cobble	Corb2021-85	Corb2021-M	GU116	72.35545	-53.52958	49	5	2.65	1	1769	247	07KNSTD	0	0	0	2018	-	-	-	-	386	58	54	-	-	-	-
Corbett et al. (2021)	cobble	Corb2021-86	Corb2021-M	GU120	72.35545	-53.52958	49	5	2.65	1	2076	229	07KNSTD	0	0	0	2018	-	-	-	-	448	55	49	-	-	-	-
Corbett et al. (2021)	cobble	Corb2021-87	Corb2021-M	GU121	72.35545	-53.52958	49	5	2.65	1	567	119	07KNSTD	0	0	0	2018	-	-	-	-	134	29	28	-	-	-	-
Corbett et al. (2021)	cobble	Corb2021-88	Corb2021-M	GU123	72.35545	-53.52958	49	5	2.65	1	1103	163	07KNSTD	0	0	0	2018	-	-	-	-	248	39	37	-	-	-	-
Corbett et al. (2021)	cobble	Corb2021-89	Corb2021-M	GU126	72.35410	-53.53212	49	5	2.65	1	18870	418	07KNSTD	141800	11820	KNSTD	2018	-	-	-	-	4183	249	93	4391	470	367	-
Corbett et al. (2021)	cobble	Corb2021-90	Corb2021-M	GU127	72.35410	-53.53212	49	5	2.65	1	328	139	07KNSTD	0	0	0	2018	-	-	-	-	80	34	34	-	-	-	-
Corbett et al. (2021)	cobble	Corb2021-91	Corb2021-M	GU128	72.35410	-53.53212	49	5	2.65	1	811	216	07KNSTD	0	0	0	2018	-	-	-	-	187	51	50	-	-	-	-
Corbett et al. (2021)	cobble	Corb2021-92	Corb2021-M	GU129	72.35410	-53.53212	49	5	2.65	1	885	243	07KNSTD	0	0	0	2018	-	-	-	-	203	57	56	-	-	-	-
Corbett et al. (2021)	cobble	Corb2021-93	Corb2021-M	GU130	72.35385	-53.53284	48	5	2.65	1	460	97	07KNSTD	0	0	0	2018	-	-	-	-	109	24	23	-	-	-	-
Corbett et al. (2021)	cobble	Corb2021-94	Corb2021-M	GU131	72.35385	-53.53284	48	5	2.65	1	565	143	07KNSTD	0	0	0	2018	-	-	-	-	133	35	34	-	-	-	-
Corbett et al. (2021)	cobble	Corb2021-95	Corb2021-M	GU132	72.35385	-53.53284	48	5	2.65	1	1753	190	07KNSTD	0	0	0	2018	-	-	-	-	383	47	42	-	-	-	-

Reference:
Corbett LB, Bierman PR, Neumann TA, Graly JA, Shakun JD, Goehring BM, Hidy AJ, Caffee MW, 2021. Measuring multiple cosmogenic nuclides in glacial cobbles sheds light on Greenland ice sheet processes. Earth and Planetary Science Letters 554, 116673.

Data comments:
Sample elevations derived from ArcticDEM.
Sample thickness assumed to be 5 cm.
Sample density assumed to be 2.65 g/cm3.
Sampling year assumed to be 2018.
Group ID based on sample location and geomorphology. Three samples (group Corb2011-B) grouped with Corbett et al. (2011) samples. Three samples (group Corb2013-M) grouped with Corbett et al. (2013) samples.

expage.github.io - data from expage-202103
