Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Barth et al. (2018)	boulder	Bart2018-20	Bart2018-E	CRS-14-3	52.9615	-6.4291	596	2	2.65	0.995	82900	3800	07KNSTD	0	0	0	2014	11900	600	-	-	11770	906	541	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-21	Bart2018-E	CRS-14-4	52.9621	-6.4300	604	2	2.65	0.994	68100	2600	07KNSTD	0	0	0	2014	9700	400	-	-	9667	702	370	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-22	Bart2018-E	CRS-14-5	52.9620	-6.4298	607	2	2.65	0.994	955000	22400	07KNSTD	0	0	0	2014	137000	3300	-	-	133237	9078	3232	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-23	Bart2018-E	CRS-14-6	52.9606	-6.4269	586	2	2.65	0.997	80800	2700	07KNSTD	0	0	0	2014	11700	400	-	-	11564	813	388	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-24	Bart2018-F	CRB-14-1	53.9683	-9.68093	376	2	2.65	0.981	87800	2900	07KNSTD	0	0	0	2014	15300	500	-	-	15044	1055	499	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-25	Bart2018-F	CRB-14-2	53.9678	-9.68019	398	2	2.65	0.977	99900	3500	07KNSTD	0	0	0	2014	17100	600	-	-	16807	1196	591	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-26	Bart2018-F	CRB-14-3	53.9683	-9.68098	376	2	2.65	0.982	81000	3200	07KNSTD	0	0	0	2014	14100	600	-	-	13891	1020	551	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-27	Bart2018-F	CRB-14-4	53.9685	-9.68159	372	2	2.65	0.983	85000	3100	07KNSTD	0	0	0	2014	14900	500	-	-	14601	1049	534	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-28	Bart2018-G	CRB-13-1	53.9771	-9.68077	322	2	2.65	0.995	109000	4100	07KNSTD	0	0	0	2013	19800	700	-	-	19269	1397	728	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-29	Bart2018-G	CRB-13-2	53.9757	-9.68052	335	2	2.65	0.995	119400	5800	07KNSTD	0	0	0	2013	21000	1000	-	-	20820	1641	1017	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-30	Bart2018-G	CRB-13-3	53.9756	-9.68045	333	2	2.65	0.995	116100	4400	07KNSTD	0	0	0	2013	20700	800	-	-	20294	1475	773	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-31	Bart2018-G	CRB-13-4	53.9731	-9.67947	331	2	2.65	0.983	95900	3500	07KNSTD	0	0	0	2013	17400	600	-	-	17057	1226	625	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-32	Bart2018-G	CRB-13-5	53.9724	-9.67888	339	2	2.65	0.977	101700	3600	07KNSTD	0	0	0	2013	18400	700	-	-	18045	1287	642	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-33	Bart2018-G	CRB-13-6	53.9718	-9.67948	332	2	2.65	0.981	104600	3800	07KNSTD	0	0	0	2013	19000	700	-	-	18595	1336	679	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-34	Bart2018-G	CRB-13-7	53.9719	-9.67978	332	2	2.65	0.984	107100	3200	07KNSTD	0	0	0	2013	19400	600	-	-	18974	1305	570	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-35	Bart2018-H	GCH-13-13	54.7769	-8.02465	320	2	2.65	0.981	65900	2300	07KNSTD	0	0	0	2013	12000	400	-	-	11862	842	415	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-36	Bart2018-H	GCH-13-14	54.7769	-8.02322	308	2	2.65	0.989	71300	2400	07KNSTD	0	0	0	2013	13100	500	-	-	12832	903	433	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-37	Bart2018-H	GCH-13-15	54.7768	-8.02228	299	2	2.65	0.991	110600	2800	07KNSTD	0	0	0	2013	20300	500	-	-	19878	1330	506	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-38	Bart2018-H	GCH-13-16	54.7766	-8.02112	294	2	2.65	0.993	61300	2100	07KNSTD	0	0	0	2013	11000	400	-	-	11183	790	384	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-39	Bart2018-I	GCH-13-1	54.7785	-8.01738	293	2	2.65	0.998	100600	2600	07KNSTD	0	0	0	2013	18500	500	-	-	18083	1213	469	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-40	Bart2018-I	GCH-13-2	54.7785	-8.01735	293	2	2.65	0.997	75800	2400	07KNSTD	0	0	0	2013	14000	500	-	-	13705	952	435	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-41	Bart2018-I	GCH-13-3	54.7783	-8.02452	307	2	2.65	0.984	89300	2400	07KNSTD	0	0	0	2013	16400	500	-	-	16098	1086	434	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-42	Bart2018-I	GCH-13-4	54.7784	-8.02395	251	2	2.65	0.991	83600	2700	07KNSTD	0	0	0	2013	15200	500	-	-	15771	1101	511	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-43	Bart2018-I	GCH-13-5	54.7785	-8.02283	254	2	2.65	0.995	85400	2300	07KNSTD	0	0	0	2013	15500	400	-	-	15998	1080	433	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-44	Bart2018-I	GCH-13-6	54.7787	-8.02168	165	2	2.65	0.995	84100	2500	07KNSTD	0	0	0	2013	15300	500	-	-	17114	1175	511	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-45	Bart2018-I	GCH-13-7	54.7786	-8.01935	314	2	2.65	0.998	75600	2200	07KNSTD	0	0	0	2013	13600	400	-	-	13396	915	391	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-46	Bart2018-I	GCH-13-8	54.7783	-8.02168	309	2	2.65	0.993	82500	3000	07KNSTD	0	0	0	2013	15000	600	-	-	14735	1058	538	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-47	Bart2018-I	GCH-13-9	54.7782	-8.02132	308	2	2.65	0.993	406200	7100	07KNSTD	0	0	0	2013	74000	1300	-	-	72479	4724	1290	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-48	Bart2018-I	GCH-13-10	54.7783	-8.02080	310	2	2.65	0.994	99000	2500	07KNSTD	0	0	0	2013	18000	500	-	-	17593	1176	446	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-49	Bart2018-I	GCH-13-11	54.7780	-8.01903	303	2	2.65	0.994	83200	2300	07KNSTD	0	0	0	2013	15200	400	-	-	14923	1011	414	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-50	Bart2018-I	GCH-13-12	54.7778	-8.01796	298	2	2.65	0.997	96900	2900	07KNSTD	0	0	0	2013	17700	500	-	-	17365	1194	522	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-51	Bart2018-J	PC-02-10-10-02	53.6245	-9.6966	359	2	2.65	0.980	76600	2900	07KNSTD	0	0	0	2010	13700	500	-	-	13452	976	511	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-52	Bart2018-J	PC-02-10-10-04	53.6245	-9.6966	366	2	2.65	0.980	85800	3600	07KNSTD	0	0	0	2010	15200	600	-	-	14933	1117	629	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-53	Bart2018-J	PC-02-10-10-05	53.6245	-9.6966	374	2	2.65	0.980	78700	3500	07KNSTD	0	0	0	2010	13900	600	-	-	13627	1039	608	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-54	Bart2018-J	PC-02-10-10-08	53.6245	-9.6966	392	2	2.65	0.980	80400	3900	07KNSTD	0	0	0	2010	13900	700	-	-	13690	1077	666	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-55	Bart2018-K	NHG-13-1	53.0334	-6.38540	447	2	2.65	0.998	102000	3500	07KNSTD	0	0	0	2013	16800	600	-	-	16342	1157	563	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-56	Bart2018-K	NHG-13-2	53.0345	-6.38851	396	2	2.65	0.996	57700	2100	07KNSTD	0	0	0	2013	9500	400	-	-	9869	708	360	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-57	Bart2018-K	NHG-13-3	53.0340	-6.38660	368	2	2.65	0.996	125300	4700	07KNSTD	0	0	0	2013	20700	800	-	-	21501	1559	811	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-58	Bart2018-L	SCM-13-1	53.6512	-9.78993	208	2	2.65	0.951	59300	2600	07KNSTD	0	0	0	2013	11100	500	-	-	12380	939	545	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-59	Bart2018-L	SCM-13-2	53.6512	-9.78993	208	2	2.65	0.951	54700	2100	07KNSTD	0	0	0	2013	10300	400	-	-	11464	834	441	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-60	Bart2018-L	SCM-13-3	53.6518	-9.78981	174	2	2.65	0.980	56400	2000	07KNSTD	0	0	0	2013	12000	400	-	-	11825	843	421	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-61	Bart2018-L	SCM-13-4	53.6519	-9.79003	117	2	2.65	0.980	51200	1800	07KNSTD	0	0	0	2013	11000	400	-	-	11346	807	400	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-62	Bart2018-M	SCM-13-5	53.6525	-9.78988	172	2	2.65	0.980	58500	2200	07KNSTD	0	0	0	2013	12400	500	-	-	12265	888	463	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-63	Bart2018-M	SCM-13-6	53.6523	-9.78907	179	2	2.65	0.960	56600	2600	07KNSTD	0	0	0	2013	12200	600	-	-	12045	928	555	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-64	Bart2018-N	SCM-13-11	53.6531	-9.78708	140	2	2.65	0.973	66100	2200	07KNSTD	0	0	0	2013	14600	500	-	-	14322	1006	478	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-65	Bart2018-N	SCM-13-12	53.6531	-9.78712	141	2	2.65	0.973	50600	1900	07KNSTD	0	0	0	2013	11200	400	-	-	11043	799	416	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-66	Bart2018-N	SCM-13-13	53.6536	-9.78665	124	2	2.65	0.958	47500	2200	07KNSTD	0	0	0	2013	10800	600	-	-	10702	827	497	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-67	Bart2018-N	SCM-13-14	53.6543	-9.78526	115	2	2.65	0.975	58100	2200	07KNSTD	0	0	0	2013	13100	500	-	-	12893	935	490	-	-	-	-
Barth et al. (2018)	boulder	Bart2018-68	Bart2018-N	SCM-13-15	53.6547	-9.78535	107	2	2.65	0.980	57000	2600	07KNSTD	0	0	0	2013	12900	600	-	-	12689	975	581	-	-	-	-

Reference:
Barth AM, Clark PU, Clark J, Roe GH, Marcott SA, McCabe M, Caffee MW, He F, Cuzzone JK, Dunlop P, 2018. Persistent millennial-scale glacier fluctuations in Ireland between 24 ka and 10 ka. Geology 46, 151-154.

Data comments:
Longitude for sample CRB-14-3 changed to -9.68098.
Sampling year based on sample names.
Group ID based on publication (Table DR1).

expage.github.io - data from expage-202306
