Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Balco et al. (2016)	cobble	Balc2016-22	Balc2016-O	10-MPS-120-IBR	-83.8094	-58.8613	632	5.5	2.5	1.000	37280	1190	07KNSTD	0	0	0	2010	4180	240	-	-	4015	279	128	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-23	Balc2016-P	10-MPS-123-HBS	-83.7455	-58.8309	996	5	2.5	0.995	132400	2820	07KNSTD	0	0	0	2010	10770	570	-	-	10089	659	215	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-24	Balc2016-Q	10-MPS-124-LNK	-83.7596	-59.0759	812	7	2.5	1.000	87250	2210	07KNSTD	0	0	0	2010	8420	460	-	-	7974	532	202	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-25	Balc2016-Q	10-MPS-126-LNK	-83.7608	-59.0739	806	11	2.6	0.997	87110	2160	07KNSTD	0	0	0	2010	8770	480	-	-	8318	553	207	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-26	Balc2016-R	10-MPS-128-LNK	-83.7589	-59.0778	755	5	2.6	0.994	69220	1990	07KNSTD	0	0	0	2010	6970	390	-	-	6678	455	192	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-27	Balc2016-R	10-MPS-129-LNK	-83.7589	-59.0778	755	8	2.6	0.994	67740	1660	07KNSTD	0	0	0	2010	6990	380	-	-	6701	445	164	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-28	Balc2016-S	11-ATH-204-WNR	-84.3268	-64.7685	523	6	2.5	0.993	505200	17000	07KNSTD	0	0	0	2011	64400	3900	-	-	62888	4483	2150	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-29	Balc2016-S	11-ATH-205-WNR	-84.3268	-64.7685	523	4	2.5	0.993	568200	12100	07KNSTD	0	0	0	2011	71500	3800	-	-	69720	4623	1511	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-30	Balc2016-T	11-ATH-211-WNR	-84.3268	-64.7359	655	5	2.5	0.998	3665000	52000	07KNSTD	0	0	0	2011	448200	25300	-	-	433050	30551	6860	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-31	Balc2016-U	11-ATH-214-WNR	-84.3300	-64.7190	742	4.5	2.5	0.995	6009000	99100	07KNSTD	0	0	0	2011	725000	45000	-	-	693563	52842	13671	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-32	Balc2016-V	11-ATH-218-CRN	-84.3422	-65.0185	773	7	2.5	0.995	6189000	117000	07KNSTD	0	0	0	2011	743000	47000	-	-	710344	54929	16121	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-33	Balc2016-V	11-ATH-222-CRN	-84.3413	-65.0377	727	3.5	2.5	0.999	7658000	124000	07KNSTD	0	0	0	2011	982000	65000	-	-	938242	76214	19382	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-34	Balc2016-W	11-ATH-224-CRN	-84.3363	-65.0982	563	6.5	2.5	0.999	217900	4710	07KNSTD	0	0	0	2011	26460	1410	-	-	25775	1693	561	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-35	Balc2016-W	11-ATH-225-CRN	-84.3362	-65.1031	550	5	2.5	0.999	249600	4860	07KNSTD	0	0	0	2011	30350	1590	-	-	29579	1924	580	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-36	Balc2016-W	11-ATH-226-CRN	-84.3358	-65.1081	537	4.8	2.5	0.999	228400	4780	07KNSTD	0	0	0	2011	28050	1490	-	-	27357	1791	576	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-37	Balc2016-W	11-ATH-228-CRN	-84.3358	-65.1081	537	5	2.5	0.999	197900	4490	07KNSTD	0	0	0	2011	24320	1310	-	-	23717	1566	541	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-38	Balc2016-W	11-ATH-235-CRN	-84.3353	-65.1279	513	6	2.5	1.000	314900	7380	07KNSTD	0	0	0	2011	40020	2170	-	-	39085	2600	925	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-39	Balc2016-X	11-ATH-238-CRN	-84.3316	-65.1138	411	3.5	2.5	0.997	6069	1040	07KNSTD	0	0	0	2011	830	150	-	-	768	140	132	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-40	Balc2016-X	11-ATH-240-CRN	-84.3316	-65.1138	411	3.5	2.5	0.997	7754	1650	07KNSTD	0	0	0	2011	1060	230	-	-	985	218	210	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-41	Balc2016-Y	11-ATH-244-CRS	-84.3424	-65.1932	460	4	2.5	0.988	251700	5450	07KNSTD	0	0	0	2011	33450	1790	-	-	32751	2155	715	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-42	Balc2016-Y	11-ATH-245-CRS	-84.3425	-65.1916	464	6	2.5	0.988	222600	5680	07KNSTD	0	0	0	2011	29900	1650	-	-	29290	1967	753	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-43	Balc2016-Y	11-ATH-249-CRS	-84.3415	-65.1887	428	7	2.5	0.992	154100	4560	07KNSTD	0	0	0	2011	21480	1220	-	-	21056	1446	626	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-44	Balc2016-Y	11-ATH-250-CRS	-84.3417	-65.1869	429	3.5	2.5	0.992	327100	8880	07KNSTD	0	0	0	2011	44600	2500	-	-	43674	2971	1199	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-45	Balc2016-Z	11-ATH-268-SML	-84.4250	-66.1675	577	3	2.5	0.994	329200	7120	07KNSTD	0	0	0	2011	38730	2070	-	-	37710	2484	823	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-46	Balc2016-Z	11-ATH-302-SML	-84.4231	-66.1585	535	6.5	2.5	0.999	843000	42000	07KNSTD	0	0	0	2011	107200	7600	-	-	104788	8521	5360	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-47	Balc2016-Z	11-ATH-303-SML	-84.4251	-66.1648	570	4	2.5	0.989	478600	13400	07KNSTD	0	0	0	2011	57700	3300	-	-	56202	3856	1596	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-48	Balc2016-Z	11-ATH-304-SML	-84.4254	-66.1723	580	7.5	2.5	0.997	2280000	57500	07KNSTD	0	0	0	2011	293700	17300	-	-	286354	20485	7764	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-49	Balc2016-AA	11-ATH-271-SML	-84.4269	-66.1567	644	8.5	2.5	0.998	1008000	27700	07KNSTD	0	0	0	2011	117900	6800	-	-	114766	7965	3246	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-50	Balc2016-AA	11-ATH-306-SML	-84.4280	-66.1656	657	10	2.5	0.995	280000	8650	07KNSTD	0	0	0	2011	32200	1900	-	-	31280	2172	974	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-51	Balc2016-AB	11-ATH-273-SML	-84.4294	-66.1386	713	4.5	2.5	0.998	74500	1740	07KNSTD	0	0	0	2011	7730	420	-	-	7445	491	174	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-52	Balc2016-AB	11-ATH-274-SML	-84.4313	-66.1324	772	7	2.5	1.000	80930	1700	07KNSTD	0	0	0	2011	8100	430	-	-	7761	506	163	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-53	Balc2016-AB	11-ATH-276-SML	-84.4323	-66.1446	684	6	2.5	1.000	67040	1690	07KNSTD	0	0	0	2011	7210	390	-	-	6990	466	177	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-54	Balc2016-AC	11-ATH-278-SML	-84.4314	-66.0977	813	7	2.5	1.000	161300	4920	07KNSTD	0	0	0	2011	15580	890	-	-	14980	1033	459	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-55	Balc2016-AD	11-ATH-279-SML	-84.4313	-66.0046	843	6.5	2.5	0.999	1234000	18600	07KNSTD	0	0	0	2011	118800	6200	-	-	113929	7432	1767	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-56	Balc2016-AE	11-ATH-290-SML	-84.4349	-66.2576	708	10	2.5	1.000	405900	8720	07KNSTD	0	0	0	2011	44420	2380	-	-	43072	2839	935	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-57	Balc2016-AF	11-ATH-294-SML	-84.4391	-66.1309	769	5.5	2.5	1.000	91770	2630	07KNSTD	0	0	0	2011	9100	510	-	-	8729	594	251	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-58	Balc2016-AG	11-ATH-295-NAN	-84.3857	-65.6292	785	10	2.5	1.000	71140	2700	07KNSTD	0	0	0	2011	7200	440	-	-	6941	503	264	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-59	Balc2016-AG	11-ATH-297-NAN	-84.3857	-65.6308	781	4	2.5	0.999	71840	2550	07KNSTD	0	0	0	2011	6970	420	-	-	6716	478	239	-	-	-	-
Balco et al. (2016)	cobble	Balc2016-60	Balc2016-AG	11-ATH-300-NAN	-84.3857	-65.5931	821	8.5	2.5	0.998	71440	3560	07KNSTD	0	0	0	2011	6930	480	-	-	6671	529	333	-	-	-	-

Reference:
Balco G, Todd C, Huybers K, Campbell S, Vermeulen M, Hegland M, Goehring BM, Hillebrand TR, 2016. Cosmogenic-nuclide exposure ages from the Pensacola Mountains adjacent to the Foundation ice stream, Antarctica. American Journal of Science 316, 542-577.

Data comments:
Sampling year based on sample names.
Group ID based on sample location and geomorphology (location groups in figures and supplementary tables split into smaller groups). 13 samples grouped with Bentley et al. (2017) samples.

expage.github.io - data from expage-202306
