Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Batbaatar et al. (2018)	boulder	Batb2018-22	Batb2018-F	MOT98-CS-11b	46.63228	93.56883	3620	1	2.65	0.98	738100	33600	07KNSTD	0	0	0	1998	13223	949	-	-	12211	877	558	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-23	Batb2018-F	MOT98-CS-12	46.63146	93.56884	3630	2	2.65	0.98	1375600	85800	07KNSTD	0	0	0	1998	24780	2076	-	-	22126	1854	1388	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-24	Batb2018-G	SUT-JB-04A	46.60517	93.61917	3934	4	2.65	1	1400900	26900	NIST_27900	0	0	0	2016	21253	1247	-	-	18865	1109	364	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-25	Batb2018-G	SUT-JB-04B	46.60436	93.61936	3926	3	2.65	1	2737000	64900	NIST_27900	0	0	0	2016	41574	2521	-	-	35462	2152	848	-	-	-	-
Batbaatar et al. (2018)	bedrock	Batb2018-26	Batb2018-H	MOT98-CS-22	46.60117	93.54903	3105	2.5	2.65	0.99	908400	32600	07KNSTD	0	0	0	1998	22146	1465	-	-	20532	1360	741	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-27	Batb2018-H	MOT98-CS-23	46.60117	93.54903	3105	2.5	2.65	0.99	2933200	103700	07KNSTD	0	0	0	1998	72409	4830	-	-	64344	4291	2312	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-28	Batb2018-I	MOT98-CS-14	46.60943	93.55219	3180	2.5	2.65	0.99	1524000	77200	07KNSTD	0	0	0	1998	35611	2690	-	-	32087	2425	1639	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-29	Batb2018-J	MOT98-CS-25	46.61011	93.54749	3189	1	2.65	0.99	261300	9800	07KNSTD	0	0	0	1998	5955	398	-	-	5716	382	215	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-30	Batb2018-J	SUT-JB-02A	46.61256	93.54950	3238	1	2.65	0.99	695000	17700	NIST_27900	0	0	0	2016	15412	940	-	-	14465	884	370	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-31	Batb2018-J	SUT-JB-02B	46.61319	93.55033	3241	4	2.65	0.99	873600	26800	NIST_27900	0	0	0	2016	19841	1258	-	-	18409	1169	567	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-32	Batb2018-J	SUT-JB-02C	46.61319	93.55033	3241	2	2.65	0.99	623900	16300	NIST_27900	0	0	0	2016	13919	852	-	-	13114	804	344	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-33	Batb2018-J	SUT-JB-02D	46.61467	93.55200	3267	4	2.65	0.99	695800	21300	NIST_27900	0	0	0	2016	15542	984	-	-	14562	923	447	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-34	Batb2018-K	IB-JB-003E	44.95630	100.26675	3385	3	2.65	0.98	777100	57000	NIST_27900	0	0	0	2016	16716	1540	-	-	15549	1434	1145	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-35	Batb2018-K	IB-JB-003A	44.95630	100.26675	3390	3	2.65	0.98	339000	22900	NIST_27900	0	0	0	2016	7254	634	-	-	6911	604	468	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-36	Batb2018-K	IB-JB-003B	44.95630	100.26675	3390	3	2.65	0.98	616700	81800	NIST_27900	0	0	0	2016	13216	1905	-	-	12415	1790	1652	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-37	Batb2018-K	IB-JB-003C	44.95630	100.26675	3390	5	2.65	0.98	654400	33900	NIST_27900	0	0	0	2016	14258	1083	-	-	13367	1016	695	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-38	Batb2018-K	IB-JB-003D	44.95630	100.26675	3390	5	2.65	0.98	639600	42600	NIST_27900	0	0	0	2016	13934	1209	-	-	13071	1135	873	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-39	Batb2018-K	IB-JB-002	44.95670	100.26720	3402	3	2.65	0.97	623900	32300	NIST_27900	0	0	0	2016	13413	1018	-	-	12587	956	654	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-40	Batb2018-L	IB-JB-001	44.95780	100.26750	3425	5	2.65	0.97	669200	38900	NIST_27900	0	0	0	2016	14435	1161	-	-	13502	1087	788	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-41	Roth2014b-A	OT-AG-1	47.68333	97.20667	2075	5	2.65	0.99	475200	25900	NIST_27900	0	0	0	2016	22652	1766	-	-	22300	1741	1222	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-42	Roth2014b-A	OT-AG-2	47.68333	97.20667	2075	5	2.65	0.99	423700	28400	NIST_27900	0	0	0	2016	20184	1761	-	-	19986	1745	1346	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-43	Roth2014b-A	OT-AG-3	47.68333	97.20667	2075	5	2.65	0.99	494000	27300	NIST_27900	0	0	0	2016	23553	1850	-	-	23158	1821	1287	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-44	Batb2018-M	DHC-98-5	47.57547	97.66765	2580	3	2.65	1	950600	28700	07KNSTD	0	0	0	1998	31297	1983	-	-	29613	1879	901	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-45	Batb2018-M	DHC-98-7	47.57547	97.66765	2580	3	2.65	1	2485900	75700	07KNSTD	0	0	0	1998	82901	5331	-	-	77001	4954	2391	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-46	Batb2018-M	DHC-98-8	47.57547	97.66765	2580	3	2.65	1	908300	27400	07KNSTD	0	0	0	1998	29894	1893	-	-	28333	1797	861	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-47	Batb2018-N	MOT98-CS-02	47.59740	97.64608	2725	2.5	2.65	0.98	536500	19900	07KNSTD	0	0	0	1998	16249	1084	-	-	15691	1049	584	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-48	Batb2018-O	DHC-98-3	47.60352	97.64030	2725	2.5	2.65	0.98	495100	17800	07KNSTD	0	0	0	1998	14989	990	-	-	14524	961	524	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-49	Batb2018-O	MOT98-CS-04	47.60352	97.64047	2725	2.5	2.65	0.98	546200	16500	07KNSTD	0	0	0	1998	16542	1044	-	-	15965	1010	484	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-50	Batb2018-O	MOT98-CS-05	47.60352	97.64047	2725	2.5	2.65	0.98	548100	16700	07KNSTD	0	0	0	1998	16600	1050	-	-	16019	1015	490	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-51	Batb2018-P	HN-JB-01B	47.43550	100.34714	2128	2	2.65	1	2284800	61000	NIST_27900	0	0	0	2016	103731	6522	-	-	98172	6177	2686	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-52	Batb2018-P	HN-JB-01C	47.43550	100.34714	2128	3	2.65	1	1186500	31400	NIST_27900	0	0	0	2016	53638	3325	-	-	50913	3160	1365	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-53	Batb2018-P	HN-JB-01A	47.43572	100.34678	2130	3	2.65	1	502200	23400	NIST_27900	0	0	0	2016	22495	1633	-	-	21948	1595	1028	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-54	Batb2018-Q	HN-JB-02A	47.41575	100.35731	2172	3	2.65	0.99	504500	21200	NIST_27900	0	0	0	2016	22161	1545	-	-	21595	1508	912	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-55	Batb2018-Q	HN-JB-02B	47.41644	100.35592	2173	4	2.65	0.99	889600	37000	NIST_27900	0	0	0	2016	39539	2758	-	-	37704	2633	1583	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-56	Batb2018-Q	HN-JB-02C	47.41644	100.35592	2173	3	2.65	0.99	722100	25500	NIST_27900	0	0	0	2016	31773	2097	-	-	30543	2019	1087	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-57	Batb2018-R	HN-JB-03A	47.41803	100.35250	2177	5	2.65	1	826600	30700	NIST_27900	0	0	0	2016	36542	2452	-	-	34956	2348	1310	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-58	Batb2018-R	HN-JB-03B	47.41803	100.35250	2177	4	2.65	1	725500	40600	NIST_27900	0	0	0	2016	31776	2516	-	-	30544	2421	1722	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-59	Batb2018-R	HN-JB-03C	47.41803	100.35250	2177	5	2.65	1	1124200	40100	NIST_27900	0	0	0	2016	49863	3316	-	-	47193	3142	1703	-	-	-	-

Reference:
Batbaatar J, Gillespie AR, Fink D, Matmon A, Fujioka T, 2018. Asynchronous glaciations in arid continental climate. Quaternary Science Reviews 182, 1-19.

Data comments:
Sampling year based on sample names for 1998 samples and assumed to be 2016 for all other samples.
Group ID based on sample location and geomorphology (mainly based on Table 1 grouping). Nine samples (groups Batb2018-P, Batb2018-Q, Batb2018-R) grouped with Pötsch (2017) samples (three groups). Three samples grouped with Rother et al. (2014b) samples.

expage.github.io - data from expage-202012
